date,product,category,demand,price,promotion_flag,month,quarter,week_of_year,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6
2024-07-07,Product_A,Beverages,183.54,26.24,0,7,3,27,245.32,204.16,260.83,236.76999999999995,217.72833333333335
2024-07-14,Product_A,Beverages,198.76,69.17,0,7,3,28,183.54,245.32,204.16,211.00666666666663,212.69333333333336
2024-07-21,Product_A,Beverages,209.01,55.7,0,7,3,29,198.76,183.54,245.32,209.20666666666662,213.58166666666668
2024-07-28,Product_A,Beverages,168.91,40.93,0,7,3,30,209.01,198.76,183.54,197.10333333333327,216.9366666666667
2024-08-04,Product_A,Beverages,192.57,86.05,0,8,3,31,168.91,209.01,198.76,192.2266666666666,201.61666666666665
2024-08-11,Product_A,Beverages,262.72,58.97,1,8,3,32,192.57,168.91,209.01,190.1633333333333,199.68499999999997
2024-08-18,Product_A,Beverages,225.01,80.41,1,8,3,33,262.72,192.57,168.91,208.06666666666663,202.585
2024-08-25,Product_A,Beverages,185.77,57.38,0,8,3,34,225.01,262.72,192.57,226.76666666666665,209.49666666666667
2024-09-01,Product_A,Beverages,185.96,26.44,0,9,3,35,185.77,225.01,262.72,224.49999999999997,207.33166666666668
2024-09-08,Product_A,Beverages,196.7,60.5,0,9,3,36,185.96,185.77,225.01,198.9133333333333,203.49
2024-09-15,Product_A,Beverages,161.34,84.42,0,9,3,37,196.7,185.96,185.77,189.4766666666666,208.12166666666667
2024-09-22,Product_A,Beverages,184.59,23.49,0,9,3,38,161.34,196.7,185.96,181.3333333333333,202.91666666666666
2024-09-29,Product_A,Beverages,193.85,44.93,0,9,3,39,184.59,161.34,196.7,180.87666666666664,189.89499999999998
2024-10-06,Product_A,Beverages,219.65,40.14,1,10,4,40,193.85,184.59,161.34,179.92666666666662,184.70166666666668
2024-10-13,Product_A,Beverages,149.77,83.99,0,10,4,41,219.65,193.85,184.59,199.36333333333332,190.34833333333336
2024-10-20,Product_A,Beverages,179.06,41.02,0,10,4,42,149.77,219.65,193.85,187.75666666666663,184.3166666666667
2024-10-27,Product_A,Beverages,205.23,48.93,0,10,4,43,179.06,149.77,219.65,182.82666666666663,181.37666666666667
2024-11-03,Product_A,Beverages,210.35,28.23,1,11,4,44,205.23,179.06,149.77,178.01999999999998,188.6916666666667
2024-11-10,Product_A,Beverages,193.93,42.18,0,11,4,45,210.35,205.23,179.06,198.21333333333328,192.985
2024-11-17,Product_A,Beverages,185.95,62.42,0,11,4,46,193.93,210.35,205.23,203.16999999999996,192.99833333333333
2024-11-24,Product_A,Beverages,217.47,89.77,1,11,4,47,185.95,193.93,210.35,196.7433333333333,187.38166666666666
2024-12-01,Product_A,Beverages,205.76,59.65,0,12,4,48,217.47,185.95,193.93,199.11666666666665,198.665
2024-12-08,Product_A,Beverages,199.63,82.35,0,12,4,49,205.76,217.47,185.95,203.05999999999995,203.115
2024-12-15,Product_A,Beverages,212.86,29.3,0,12,4,50,199.63,205.76,217.47,207.61999999999998,202.18166666666664
2024-12-22,Product_A,Beverages,208.13,19.93,0,12,4,51,212.86,199.63,205.76,206.0833333333333,202.6
2024-12-29,Product_A,Beverages,171.44,49.0,0,12,4,52,208.13,212.86,199.63,206.8733333333333,204.96666666666667
2025-01-05,Product_A,Beverages,236.92,56.97,0,1,1,1,171.44,208.13,212.86,197.4766666666666,202.54833333333332
2025-01-12,Product_A,Beverages,259.09,28.64,1,1,1,2,236.92,171.44,208.13,205.49666666666664,205.79
2025-01-19,Product_A,Beverages,213.74,45.66,0,1,1,3,259.09,236.92,171.44,222.48333333333326,214.6783333333333
2025-01-26,Product_A,Beverages,292.54,26.71,1,1,1,4,213.74,259.09,236.92,236.58333333333326,217.03
2025-02-02,Product_A,Beverages,307.07,31.65,1,2,1,5,292.54,213.74,259.09,255.1233333333333,230.30999999999997
2025-02-09,Product_A,Beverages,223.57,65.39,0,2,1,6,307.07,292.54,213.74,271.1166666666666,246.80000000000004
2025-02-16,Product_A,Beverages,245.98,32.86,0,2,1,7,223.57,307.07,292.54,274.39333333333326,255.48833333333334
2025-02-23,Product_A,Beverages,299.06,33.24,1,2,1,8,245.98,223.57,307.07,258.8733333333333,256.99833333333333
2025-03-02,Product_A,Beverages,246.54,44.79,0,3,1,9,299.06,245.98,223.57,256.20333333333326,263.66
2025-03-09,Product_A,Beverages,252.31,30.37,0,3,1,10,246.54,299.06,245.98,263.8599999999999,269.12666666666667
2025-03-16,Product_A,Beverages,291.99,21.41,1,3,1,11,252.31,246.54,299.06,265.96999999999997,262.4216666666667
2025-03-23,Product_A,Beverages,252.08,16.99,0,3,1,12,291.99,252.31,246.54,263.6133333333333,259.90833333333336
2025-03-30,Product_A,Beverages,213.84,81.95,0,3,1,13,252.08,291.99,252.31,265.46,264.66
2025-04-06,Product_A,Beverages,227.88,40.64,0,4,2,14,213.84,252.08,291.99,252.63666666666663,259.30333333333334
2025-04-13,Product_A,Beverages,219.49,35.1,0,4,2,15,227.88,213.84,252.08,231.26666666666657,247.44000000000003
2025-04-20,Product_A,Beverages,207.49,45.71,0,4,2,16,219.49,227.88,213.84,220.40333333333328,242.9316666666667
2025-04-27,Product_A,Beverages,250.36,86.13,0,4,2,17,207.49,219.49,227.88,218.2866666666666,235.4616666666667
2025-05-04,Product_A,Beverages,230.34,25.51,0,5,2,18,250.36,207.49,219.49,225.77999999999994,228.52333333333334
2025-05-11,Product_A,Beverages,234.02,74.99,0,5,2,19,230.34,250.36,207.49,229.39666666666662,224.9
2025-05-18,Product_A,Beverages,237.54,16.69,0,5,2,20,234.02,230.34,250.36,238.23999999999992,228.26333333333335
2025-05-25,Product_A,Beverages,204.95,34.34,0,5,2,21,237.54,234.02,230.34,233.96666666666658,229.87333333333333
2025-06-01,Product_A,Beverages,253.41,77.62,1,6,2,22,204.95,237.54,234.02,225.50333333333325,227.45000000000002
2025-06-08,Product_A,Beverages,268.65,35.42,1,6,2,23,253.41,204.95,237.54,231.96666666666658,235.10333333333332
2025-06-15,Product_A,Beverages,254.57,83.57,1,6,2,24,268.65,253.41,204.95,242.3366666666666,238.15166666666667
2025-06-22,Product_A,Beverages,194.96,56.56,0,6,2,25,254.57,268.65,253.41,258.87666666666655,242.18999999999997
2025-06-29,Product_A,Beverages,207.16,77.23,0,6,2,26,194.96,254.57,268.65,239.39333333333323,235.67999999999998
2025-07-06,Product_A,Beverages,205.5,64.88,0,7,3,27,207.16,194.96,254.57,218.89666666666662,230.61666666666665
2025-07-13,Product_A,Beverages,211.37,83.58,1,7,3,28,205.5,207.16,194.96,202.53999999999994,230.70833333333334
2025-07-20,Product_A,Beverages,185.58,18.52,0,7,3,29,211.37,205.5,207.16,208.0099999999999,223.70166666666668
2025-07-27,Product_A,Beverages,243.23,70.35,1,7,3,30,185.58,211.37,205.5,200.8166666666666,209.85666666666665
2025-08-03,Product_A,Beverages,175.67,44.2,0,8,3,31,243.23,185.58,211.37,213.3933333333333,207.96666666666667
2025-08-10,Product_A,Beverages,173.3,41.68,0,8,3,32,175.67,243.23,185.58,201.49333333333325,204.75166666666667
2025-08-17,Product_A,Beverages,199.54,50.7,0,8,3,33,173.3,175.67,243.23,197.3999999999999,199.10833333333335
2025-08-24,Product_A,Beverages,164.21,85.26,0,8,3,34,199.54,173.3,175.67,182.8366666666666,198.115
2025-08-31,Product_A,Beverages,248.76,34.67,1,8,3,35,164.21,199.54,173.3,179.01666666666662,190.255
2025-09-07,Product_A,Beverages,224.81,18.86,0,9,3,36,248.76,164.21,199.54,204.16999999999993,200.785
2025-09-14,Product_A,Beverages,174.21,72.82,0,9,3,37,224.81,248.76,164.21,212.59333333333325,197.715
2025-09-21,Product_A,Beverages,238.19,20.64,1,9,3,38,174.21,224.81,248.76,215.9266666666666,197.47166666666666
2025-09-28,Product_A,Beverages,206.81,47.61,0,9,3,39,238.19,174.21,224.81,212.40333333333328,208.28666666666666
2025-10-05,Product_A,Beverages,187.77,76.43,0,10,4,40,206.81,238.19,174.21,206.40333333333328,209.49833333333333
2025-10-12,Product_A,Beverages,196.9,59.27,0,10,4,41,187.77,206.81,238.19,210.92333333333326,213.42499999999998
2025-10-19,Product_A,Beverages,191.67,21.87,0,10,4,42,196.9,187.77,206.81,197.15999999999994,204.78166666666667
2025-10-26,Product_A,Beverages,193.04,55.64,0,10,4,43,191.67,196.9,187.77,192.11333333333326,199.25833333333333
2025-11-02,Product_A,Beverages,199.68,69.92,0,11,4,44,193.04,191.67,196.9,193.86999999999992,202.39666666666665
2025-11-09,Product_A,Beverages,204.86,78.69,0,11,4,45,199.68,193.04,191.67,194.7966666666666,195.97833333333332
2025-11-16,Product_A,Beverages,202.57,51.71,0,11,4,46,204.86,199.68,193.04,199.19333333333327,195.65333333333334
2025-11-23,Product_A,Beverages,198.07,57.6,0,11,4,47,202.57,204.86,199.68,202.36999999999992,198.12
2025-11-30,Product_A,Beverages,190.12,17.55,0,11,4,48,198.07,202.57,204.86,201.83333333333326,198.31499999999997
2025-12-07,Product_A,Beverages,217.51,87.83,0,12,4,49,190.12,198.07,202.57,196.91999999999993,198.0566666666667
2025-12-14,Product_A,Beverages,212.55,50.57,0,12,4,50,217.51,190.12,198.07,201.89999999999995,202.135
2025-12-21,Product_A,Beverages,206.0,77.17,0,12,4,51,212.55,217.51,190.12,206.7266666666666,204.28
2025-12-28,Product_A,Beverages,253.95,59.72,1,12,4,52,206.0,212.55,217.51,212.0199999999999,204.47
2026-01-04,Product_A,Beverages,268.91,67.22,1,1,1,1,253.95,206.0,212.55,224.1666666666666,213.03333333333333
2026-01-11,Product_A,Beverages,220.16,69.36,0,1,1,2,268.91,253.95,206.0,242.95333333333326,224.84000000000003
2026-01-18,Product_A,Beverages,215.47,74.3,0,1,1,3,220.16,268.91,253.95,247.67333333333326,229.84666666666666
2026-01-25,Product_A,Beverages,228.53,61.94,0,1,1,4,215.47,220.16,268.91,234.84666666666658,229.50666666666666
2026-02-01,Product_A,Beverages,259.59,16.83,0,2,1,5,228.53,215.47,220.16,221.38666666666657,232.17
2026-02-08,Product_A,Beverages,248.42,16.6,0,2,1,6,259.59,228.53,215.47,234.52999999999994,241.1016666666667
2026-02-15,Product_A,Beverages,247.69,74.91,0,2,1,7,248.42,259.59,228.53,245.51333333333324,240.17999999999998
2026-02-22,Product_A,Beverages,234.01,41.3,0,2,1,8,247.69,248.42,259.59,251.89999999999995,236.64333333333332
2026-03-01,Product_A,Beverages,259.9,62.06,0,3,1,9,234.01,247.69,248.42,243.37333333333325,238.95166666666668
2026-03-08,Product_A,Beverages,227.32,88.81,0,3,1,10,259.9,234.01,247.69,247.19999999999993,246.35666666666665
2026-03-15,Product_A,Beverages,258.61,70.32,0,3,1,11,227.32,259.9,234.01,240.40999999999994,246.155
2026-03-22,Product_A,Beverages,231.28,23.29,0,3,1,12,258.61,227.32,259.9,248.6099999999999,245.99166666666667
2026-03-29,Product_A,Beverages,235.01,32.52,0,3,1,13,231.28,258.61,227.32,239.06999999999994,243.135
2026-04-05,Product_A,Beverages,297.49,16.34,1,4,2,14,235.01,231.28,258.61,241.63333333333324,241.02166666666665
2026-04-12,Product_A,Beverages,238.93,65.97,0,4,2,15,297.49,235.01,231.28,254.59333333333325,251.6016666666667
2026-04-19,Product_A,Beverages,244.44,86.25,0,4,2,16,238.93,297.49,235.01,257.14333333333326,248.10666666666665
2026-04-26,Product_A,Beverages,236.79,50.06,0,4,2,17,244.44,238.93,297.49,260.2866666666666,250.96
2026-05-03,Product_A,Beverages,236.85,27.53,0,5,2,18,236.79,244.44,238.93,240.05333333333326,247.32333333333335
2026-05-10,Product_A,Beverages,235.01,53.45,0,5,2,19,236.85,236.79,244.44,239.3599999999999,248.2516666666667
2026-05-17,Product_A,Beverages,225.78,28.24,0,5,2,20,235.01,236.85,236.79,236.21666666666658,248.2516666666667
2026-05-24,Product_A,Beverages,223.55,41.26,0,5,2,21,225.78,235.01,236.85,232.5466666666666,236.29999999999998
2026-05-31,Product_A,Beverages,289.69,87.68,1,5,2,22,223.55,225.78,235.01,228.11333333333326,233.73666666666668
2026-06-07,Product_A,Beverages,212.17,26.54,0,6,2,23,289.69,223.55,225.78,246.33999999999992,241.27833333333334
2026-06-14,Product_A,Beverages,221.76,31.83,0,6,2,24,212.17,289.69,223.55,241.80333333333326,237.17499999999998
2026-06-21,Product_A,Beverages,191.11,58.51,0,6,2,25,221.76,212.17,289.69,241.20666666666656,234.65999999999997
2026-06-28,Product_A,Beverages,248.26,80.81,1,6,2,26,191.11,221.76,212.17,208.34666666666658,227.34333333333333
2026-07-05,Product_A,Beverages,185.02,86.67,0,7,3,27,248.26,191.11,221.76,220.37666666666658,231.09
2026-07-12,Product_A,Beverages,202.49,75.71,0,7,3,28,185.02,248.26,191.11,208.12999999999997,224.66833333333332
2026-07-19,Product_A,Beverages,279.02,45.63,1,7,3,29,202.49,185.02,248.26,211.92333333333326,210.13500000000002
2026-07-26,Product_A,Beverages,203.28,34.48,0,7,3,30,279.02,202.49,185.02,222.1766666666666,221.27666666666667
2026-08-02,Product_A,Beverages,268.71,31.51,1,8,3,31,203.28,279.02,202.49,228.26333333333324,218.1966666666667
2026-08-09,Product_A,Beverages,196.13,20.71,0,8,3,32,268.71,203.28,279.02,250.3366666666666,231.12999999999997
2026-08-16,Product_A,Beverages,203.4,59.43,0,8,3,33,196.13,268.71,203.28,222.7066666666666,222.44166666666663
2026-08-23,Product_A,Beverages,200.97,41.09,0,8,3,34,203.4,196.13,268.71,222.74666666666658,225.505
2026-08-30,Product_A,Beverages,207.41,80.9,0,8,3,35,200.97,203.4,196.13,200.1666666666666,225.25166666666664
2026-09-06,Product_A,Beverages,193.23,64.38,0,9,3,36,207.41,200.97,203.4,203.9266666666666,213.31666666666663
2026-09-13,Product_A,Beverages,188.52,66.01,0,9,3,37,193.23,207.41,200.97,200.5366666666666,211.64166666666665
2026-09-20,Product_A,Beverages,177.8,71.45,0,9,3,38,188.52,193.23,207.41,196.38666666666657,198.27666666666667
2026-09-27,Product_A,Beverages,182.44,70.76,0,9,3,39,177.8,188.52,193.23,186.51666666666662,195.22166666666666
2026-10-04,Product_A,Beverages,233.49,76.35,1,10,4,40,182.44,177.8,188.52,182.91999999999993,191.72833333333335
2026-10-11,Product_A,Beverages,261.03,36.53,1,10,4,41,233.49,182.44,177.8,197.90999999999994,197.14833333333334
2026-10-18,Product_A,Beverages,161.15,88.59,0,10,4,42,261.03,233.49,182.44,225.65333333333322,206.085
2026-10-25,Product_A,Beverages,198.99,55.5,0,10,4,43,161.15,261.03,233.49,218.5566666666666,200.73833333333334
2026-11-01,Product_A,Beverages,211.22,23.02,0,11,4,44,198.99,161.15,261.03,207.0566666666666,202.48333333333335
2026-11-08,Product_A,Beverages,225.48,40.64,0,11,4,45,211.22,198.99,161.15,190.45333333333326,208.05333333333337
2026-11-15,Product_A,Beverages,186.16,84.9,0,11,4,46,225.48,211.22,198.99,211.89666666666662,215.22666666666666
2026-11-22,Product_A,Beverages,199.41,68.11,0,11,4,47,186.16,225.48,211.22,207.61999999999992,207.33833333333334
2026-11-29,Product_A,Beverages,265.87,58.66,1,11,4,48,199.41,186.16,225.48,203.68333333333325,197.06833333333336
2026-12-06,Product_A,Beverages,237.46,80.37,1,12,4,49,265.87,199.41,186.16,217.14666666666656,214.52166666666668
2026-12-13,Product_A,Beverages,199.22,87.67,0,12,4,50,237.46,265.87,199.41,234.24666666666658,220.9333333333333
2026-12-20,Product_A,Beverages,230.11,16.84,0,12,4,51,199.22,237.46,265.87,234.18333333333325,218.9333333333333
2026-12-27,Product_A,Beverages,291.22,39.27,1,12,4,52,230.11,199.22,237.46,222.26333333333324,219.705
2027-01-03,Product_A,Beverages,231.17,48.44,0,1,1,53,291.22,230.11,199.22,240.18333333333325,237.21500000000003
2027-01-10,Product_A,Beverages,201.56,89.78,0,1,1,1,231.17,291.22,230.11,250.83333333333326,242.50833333333333
2027-01-17,Product_A,Beverages,244.92,74.61,1,1,1,2,201.56,231.17,291.22,241.3166666666666,231.79
2027-01-24,Product_A,Beverages,239.96,31.56,0,1,1,3,244.92,201.56,231.17,225.88333333333324,233.03333333333333
2027-01-31,Product_A,Beverages,227.75,35.49,0,1,1,4,239.96,244.92,201.56,228.81333333333328,239.82333333333335
2027-02-07,Product_A,Beverages,258.1,26.33,0,2,1,5,227.75,239.96,244.92,237.54333333333327,239.42999999999998
2027-02-14,Product_A,Beverages,238.55,62.89,0,2,1,6,258.1,227.75,239.96,241.9366666666666,233.91
2027-02-21,Product_A,Beverages,246.21,35.57,0,2,1,7,238.55,258.1,227.75,241.4666666666666,235.14000000000001
2027-02-28,Product_A,Beverages,251.17,32.25,0,2,1,8,246.21,238.55,258.1,247.61999999999992,242.58166666666668
2027-03-07,Product_A,Beverages,238.06,17.34,0,3,1,9,251.17,246.21,238.55,245.30999999999995,243.62333333333333
2027-03-14,Product_A,Beverages,267.59,50.49,0,3,1,10,238.06,251.17,246.21,245.14666666666662,243.3066666666667
2027-03-21,Product_A,Beverages,257.65,28.91,0,3,1,11,267.59,238.06,251.17,252.27333333333323,249.9466666666667
2027-03-28,Product_A,Beverages,246.96,78.36,0,3,1,12,257.65,267.59,238.06,254.43333333333325,249.87166666666664
2027-04-04,Product_A,Beverages,243.48,61.97,0,4,2,13,246.96,257.65,267.59,257.3999999999999,251.2733333333333
2027-04-11,Product_A,Beverages,253.45,51.11,0,4,2,14,243.48,246.96,257.65,249.36333333333323,250.8183333333333
2027-04-18,Product_A,Beverages,290.81,24.39,1,4,2,15,253.45,243.48,246.96,247.96333333333325,251.19833333333335
2027-04-25,Product_A,Beverages,268.71,51.87,0,4,2,16,290.81,253.45,243.48,262.5799999999999,259.99
2027-05-02,Product_A,Beverages,292.67,58.65,1,5,2,17,268.71,290.81,253.45,270.9899999999999,260.1766666666667
2027-05-09,Product_A,Beverages,224.22,49.14,0,5,2,18,292.67,268.71,290.81,284.0633333333333,266.0133333333333
2027-05-16,Product_A,Beverages,284.28,20.43,1,5,2,19,224.22,292.67,268.71,261.8666666666666,262.2233333333333
2027-05-23,Product_A,Beverages,202.65,36.87,0,5,2,20,284.28,224.22,292.67,267.05666666666656,269.0233333333333
2027-05-30,Product_A,Beverages,212.46,79.51,0,5,2,21,202.65,284.28,224.22,237.04999999999993,260.5566666666667
2027-06-06,Product_A,Beverages,208.04,89.0,0,6,2,22,212.46,202.65,284.28,233.12999999999988,247.49833333333333
2027-06-13,Product_A,Beverages,288.98,52.42,1,6,2,23,208.04,212.46,202.65,207.71666666666658,237.38666666666666
2027-06-20,Product_A,Beverages,239.47,15.73,0,6,2,24,288.98,208.04,212.46,236.49333333333325,236.77166666666668
2027-06-27,Product_A,Beverages,214.28,53.83,0,6,2,25,239.47,288.98,208.04,245.49666666666658,239.31333333333336
2027-07-04,Product_A,Beverages,251.51,20.89,1,7,3,26,214.28,239.47,288.98,247.5766666666666,227.64666666666665
2027-07-11,Product_A,Beverages,235.29,24.95,0,7,3,27,251.51,214.28,239.47,235.0866666666666,235.79
2027-07-18,Product_A,Beverages,217.91,30.01,0,7,3,28,235.29,251.51,214.28,233.69333333333324,239.595
2027-07-25,Product_A,Beverages,280.4,22.84,1,7,3,29,217.91,235.29,251.51,234.90333333333328,241.24
2027-08-01,Product_A,Beverages,247.26,85.22,1,8,3,30,280.4,217.91,235.29,244.53333333333322,239.80999999999997
2027-08-08,Product_A,Beverages,251.57,55.6,1,8,3,31,247.26,280.4,217.91,248.52333333333323,241.10833333333332
2027-08-15,Product_A,Beverages,192.51,75.13,0,8,3,32,251.57,247.26,280.4,259.7433333333332,247.32333333333335
2027-08-22,Product_A,Beverages,205.28,76.11,0,8,3,33,192.51,251.57,247.26,230.44666666666657,237.49
2027-08-29,Product_A,Beverages,192.89,63.27,0,8,3,34,205.28,192.51,251.57,216.45333333333326,232.48833333333334
2027-09-05,Product_A,Beverages,175.41,69.87,0,9,3,35,192.89,205.28,192.51,196.89333333333323,228.3183333333333
2027-09-12,Product_A,Beverages,187.45,31.44,0,9,3,36,175.41,192.89,205.28,191.19333333333324,210.82000000000002
2027-09-19,Product_A,Beverages,199.41,40.27,0,9,3,37,187.45,175.41,192.89,185.24999999999991,200.8516666666667
2027-09-26,Product_A,Beverages,181.12,52.36,0,9,3,38,199.41,187.45,175.41,187.42333333333326,192.15833333333333
2027-10-03,Product_A,Beverages,189.64,68.94,0,10,4,39,181.12,199.41,187.45,189.3266666666666,190.26
2027-10-10,Product_A,Beverages,191.59,66.02,0,10,4,40,189.64,181.12,199.41,190.0566666666666,187.65333333333334
2027-10-17,Product_A,Beverages,248.57,17.3,1,10,4,41,191.59,189.64,181.12,187.44999999999993,187.43666666666664
2027-10-24,Product_A,Beverages,165.83,69.54,0,10,4,42,248.57,191.59,189.64,209.93333333333325,199.63
2027-10-31,Product_A,Beverages,177.77,46.91,0,10,4,43,165.83,248.57,191.59,201.99666666666658,196.02666666666667
2027-11-07,Product_A,Beverages,192.72,18.01,0,11,4,44,177.77,165.83,248.57,197.38999999999996,192.42
2027-11-14,Product_A,Beverages,226.77,58.4,0,11,4,45,192.72,177.77,165.83,178.77333333333328,194.35333333333335
2027-11-21,Product_A,Beverages,191.33,80.51,0,11,4,46,226.77,192.72,177.77,199.0866666666666,200.54166666666666
2027-11-28,Product_A,Beverages,215.44,46.63,0,11,4,47,191.33,226.77,192.72,203.6066666666666,200.49833333333333
2027-12-05,Product_A,Beverages,203.27,30.8,0,12,4,48,215.44,191.33,226.77,211.17999999999992,194.9766666666667
2027-12-12,Product_A,Beverages,208.77,62.37,0,12,4,49,203.27,215.44,191.33,203.34666666666658,201.2166666666667
